Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-sackok::2]-drop-|,1,[-1000]
-10.0,[TCP:urgptr:55429:4]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(duplicate(duplicate,),)-|[TCP:options-altchksum:154]-tamper{TCP:options-md5header:corrupt}-|",1,[-10]
-10.0,[TCP:chksum:48263:3]-duplicate-|,1,[-10]
-10.0,[TCP:urgptr:47570]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-uto:151:1]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(,duplicate)-|[TCP:options-wscale:137:0]-duplicate-|",1,[-10]
-10.0,[TCP:window:130]-duplicate-|,1,[-10]
-10.0,[TCP:options-mss:8580]-tamper{TCP:options-sack:replace:}-|,1,[-10]
-10.0,[TCP:chksum:29083]-duplicate-|,1,[-10]
-10.0,[TCP:dport:57898:1]-tamper{TCP:load:corrupt}-|,1,[-10]
-10.0,[TCP:options-altchksum:123]-tamper{TCP:options-uto:corrupt}-|,1,[-10]
-10.0,[TCP:options-altchksum:207]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:reserved:5]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-altchksum:91]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-md5header:58644c9d02cca40fbd4a9ec38f9d7048]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:seq:3279361689]-tamper{TCP:options-sack:corrupt}-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}-|[TCP:options-wscale:230]-drop-|,1,[-10]
-10.0,[TCP:dataofs:7]-tamper{TCP:dataofs:corrupt}-|,1,[-10]
-10.0,[TCP:options-eol:]-fragment{tcp:-1:True}-|[TCP:ack:983844191:3]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:flags:UECN]-tamper{TCP:dataofs:corrupt}-|,1,[-10]
-10.0,[TCP:options-sack:]-fragment{tcp:-1:True}-|[TCP:urgptr:38843:2]-tamper{TCP:options-nop:replace:}-|,1,[-10]
-10.0,[TCP:options-uto:113]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-mss:9326:3]-duplicate-|,1,[-10]
-10.0,[TCP:load::0]-tamper{TCP:window:corrupt}-|,1,[-10]
-10.0,[TCP:window:30]-tamper{TCP:sport:corrupt}-|,1,[-10]
-10.0,[TCP:sport:57226]-tamper{TCP:options-wscale:corrupt}-|,1,[-10]
-10.0,[TCP:options-md5header:87656d3d5145fd1560e553c3339f7f06]-duplicate-|,1,[-10]
-10.0,[TCP:options-mss:2542]-tamper{TCP:urgptr:replace:46672}-|,1,[-10]
-10.0,[TCP:window:100]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,[TCP:options-uto:225]-tamper{TCP:urgptr:corrupt}-|,1,[-10]
-10.0,[TCP:options-altchksum:232:3]-duplicate-|,1,[-10]
-10.0,[TCP:options-uto:151:1]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:dport:11666]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-wscale:59]-tamper{TCP:options-wscale:corrupt}-|,1,[-10]
-10.0,[TCP:options-md5header:09282018ee45ab77c68c58534275d189]-tamper{TCP:window:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop:]-fragment{ip:-1:True}(tamper{TCP:options-sackok:replace:},)-|[TCP:dport:10772:4]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:sport:55164]-tamper{TCP:seq:replace:2916625457}-|,1,[-10]
-10.0,[TCP:window:100:2]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:load:5ejawalfso]-tamper{TCP:options-eol:corrupt}-|,1,[-10]
-10.0,[TCP:ack:1674905949]-tamper{TCP:options-mss:replace:45046}-|,1,[-10]
-10.0,[TCP:reserved:3:3]-duplicate-|,1,[-10]
-10.0,[TCP:options-mss:47286:0]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:ack:1674905949]-tamper{TCP:dport:replace:15709}-|,1,[-10]
-10.0,[TCP:window:50]-tamper{TCP:options-eol:replace:}-|,1,[-10]
-10.0,"[TCP:dataofs:4:2]-tamper{TCP:urgptr:corrupt}(drop,)-|",1,[-10]
-10.0,[TCP:dport:30445]-tamper{TCP:options-timestamp:corrupt}-|,1,[-10]
-10.0,[TCP:flags:S]-tamper{TCP:chksum:replace:41899}-|,1,[-10]
-10.0,[TCP:load:en6nxc2kdm]-duplicate-|,1,[-10]
-10.0,[TCP:options-timestamp:3871757723:1]-duplicate-|,1,[-10]
-10.0,[TCP:options-md5header:75ba0f0c20fdddaf55e91609fe2d447b:1]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-timestamp:1185238923]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-wscale:100]-tamper{TCP:flags:replace:RPUEC}-|,1,[-10]
-10.0,[TCP:options-uto:151:1]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:seq:3979631520]-tamper{TCP:ack:corrupt}-|,1,[-10]
-10.0,[TCP:window:160]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(duplicate(duplicate,),)-|[TCP:options-timestamp:401254975]-tamper{TCP:window:corrupt}-|",1,[-10]
-10.0,[TCP:options-wscale:164]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:sport:62820]-tamper{TCP:options-timestamp:replace:1331716896}-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(,duplicate)-|[TCP:options-timestamp:2355238929:0]-tamper{TCP:reserved:corrupt}-|",1,[-10]
-10.0,[TCP:options-md5header:1e23113bc0ab5b339d4b438a56bec8a2]-duplicate-|,1,[-10]
-10.0,[TCP:options-mss:7423]-tamper{TCP:options-uto:replace:95}-|,1,[-10]
-10.0,[TCP:urgptr:29511]-duplicate-|,1,[-10]
-10.0,[TCP:options-uto:238:2]-tamper{TCP:options-mss:corrupt}-|,1,[-10]
-10.0,[TCP:window:160]-|[TCP:options-sack::1]-tamper{TCP:options-sack:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:urgptr:replace:38363}(tamper{TCP:options-sack:corrupt}(tamper{TCP:reserved:replace:3}(tamper{TCP:window:replace:190},),),)-|[TCP:seq:3002438975]-tamper{TCP:options-altchksum:corrupt}-|",1,[-10]
-10.0,[TCP:window:140]-tamper{TCP:chksum:replace:4286}-|,1,[-10]
-10.0,[TCP:options-mss:7423]-duplicate-|,1,[-10]
-10.0,[TCP:load:__DNS_REQUEST__]-duplicate-|,1,[-10]
-10.0,[TCP:dataofs:15]-tamper{TCP:ack:replace:212408373}-|,1,[-10]
-10.0,[TCP:options-md5header:b5ca88803e11b61ce45f485b7b8958e8]-duplicate-|,1,[-10]
-10.0,[TCP:options-wscale:118:3]-duplicate-|,1,[-10]
-10.0,[TCP:options-md5header:8b328d92751698729e8290de4e1db098]-tamper{TCP:options-altchksumopt:replace:}-|,1,[-10]
-10.0,[TCP:options-md5header:58644c9d02cca40fbd4a9ec38f9d7048]-tamper{TCP:options-wscale:replace:109}-|,1,[-10]
-10.0,[TCP:options-uto:242]-duplicate-|,1,[-10]
-10.0,[TCP:window:50]-drop-|,1,[-10]
-10.0,[TCP:options-sack::0]-tamper{TCP:options-sackok:replace:}-|[TCP:reserved:6]-duplicate-|,1,[-10]
-10.0,"[TCP:ack:521350181]-duplicate(duplicate,)-|",1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:chksum:replace:9181}-|[TCP:window:80]-tamper{TCP:options-altchksum:corrupt}-|,1,[-10]
-10.0,[TCP:options-sack:]-fragment{tcp:-1:False}-|[TCP:load:]-duplicate-|,1,[-10]
-10.0,"[TCP:options-nop:]-fragment{ip:-1:True}(drop,duplicate)-|[TCP:chksum:179:1]-drop-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-uto:replace:224}(fragment{tcp:-1:True},)-|[TCP:dataofs:11:2]-tamper{TCP:options-nop:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack::0]-tamper{TCP:load:corrupt}(tamper{TCP:load:replace:__DNS_REQUEST__}(duplicate,),)-|[TCP:options-uto:73]-tamper{TCP:load:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:SREN}(duplicate(,tamper{TCP:options-nop:replace:}),)-|[TCP:dataofs:4]-tamper{TCP:flags:replace:SPAE}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}-|[TCP:options-timestamp:2051475970]-duplicate-|,1,[-10]
-10.0,[TCP:options-nop:]-duplicate-|[TCP:urgptr:58046]-drop-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}(tamper{TCP:options-sack:corrupt},)-|[TCP:options-timestamp:2794666338]-tamper{TCP:options-eol:corrupt}-|",1,[-10]
-10.0,[TCP:reserved:4]-tamper{TCP:options-md5header:replace:89a4a518d0bdd6b478b887f76f93f31a}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:urgptr:corrupt}-|[TCP:options-uto:72]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:window:replace:190}-|[TCP:options-uto:58:0]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol::0]-tamper{TCP:load:replace:1tpkwoage8}-|[TCP:load:__HTTP_REQUEST__:2]-tamper{TCP:dport:corrupt}-|,1,[-10]
-10.0,[TCP:options-sack::0]-tamper{TCP:ack:replace:1056336962}-|[TCP:urgptr:9561:4]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sack::0]-tamper{TCP:load:corrupt}(tamper{TCP:load:replace:__DNS_REQUEST__}(tamper{TCP:options-eol:corrupt},),)-|[TCP:options-altchksum:1]-tamper{TCP:load:replace:ea5vuxqhlp}-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(,duplicate)-|[TCP:window:90]-tamper{TCP:options-timestamp:corrupt}-|",1,[-10]
-10.0,[TCP:options-sackok:]-fragment{tcp:-1:True}-|[TCP:sport:17514:1]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:load:__HTTP_REQUEST__]-tamper{TCP:options-sackok:corrupt}-|,1,[-10]
-10.0,[TCP:reserved:4]-duplicate-|,1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:options-eol:corrupt}-|[TCP:urgptr:40581]-tamper{TCP:options-md5header:replace:a6db6beba738f84af7a12c512790ce2b}-|,1,[-10]
-10.0,[TCP:options-sackok::1]-tamper{TCP:options-sackok:corrupt}-|[TCP:window:190]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-uto:replace:224}(fragment{tcp:-1:True},)-|[TCP:flags:UN]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-md5header:corrupt},)-|[TCP:options-timestamp:742367238]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:P}(duplicate(,tamper{TCP:options-uto:replace:249}),)-|[TCP:options-timestamp:4242428469]-tamper{TCP:options-sack:corrupt}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-mss:corrupt}-|[TCP:options-md5header:7a219867eca9484df2a8f9995b306f40]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:seq:4226040425:0]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-mss:corrupt}-|[TCP:reserved:3]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:options-wscale:199]-tamper{TCP:load:corrupt}-|,1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:options-wscale:221:3]-drop-|,1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:options-timestamp:replace:2901296696}-|[TCP:chksum:16820]-drop-|,1,[-10]
-10.0,[TCP:load:__DNS_REQUEST__:1]-fragment{tcp:-1:False}-|[TCP:dataofs:15]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:urgptr:replace:38363}(tamper{TCP:options-mss:corrupt}(tamper{TCP:reserved:replace:3}(tamper{TCP:options-mss:replace:18910},),),)-|[TCP:reserved:4]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-nop:]-fragment{tcp:-1:False}-|[TCP:dport:51886:4]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:window:50]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(,duplicate)-|[TCP:load:]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:ack:corrupt}(duplicate(tamper{TCP:dport:corrupt},tamper{TCP:options-sackok:replace:}),)-|[TCP:options-timestamp:3796764809]-tamper{TCP:urgptr:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:urgptr:replace:38363}(tamper{TCP:options-mss:corrupt}(tamper{TCP:reserved:replace:3}(tamper{TCP:options-mss:replace:18910},),),)-|[TCP:dport:281:3]-tamper{TCP:options-altchksumopt:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:False:30},duplicate)-|[TCP:ack:1452418950]-drop-|",1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:flags:replace:P}-|[TCP:options-uto:194]-tamper{TCP:load:replace:}-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:dataofs:replace:14}-|[TCP:dataofs:5]-drop-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(,duplicate)-|[TCP:options-altchksum:28]-drop-|",1,[-10]
-10.0,[TCP:options-nop::0]-duplicate-|[TCP:sport:38334]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(duplicate(duplicate,),)-|[TCP:urgptr:55252]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-uto:replace:142}(tamper{TCP:window:replace:100},)-|[TCP:window:110]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-altchksum:corrupt}(duplicate,)-|[TCP:window:30]-drop-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-sack:replace:}-|[TCP:options-wscale:88]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(duplicate(tamper{TCP:options-nop:replace:},),tamper{TCP:options-wscale:replace:210})-|[TCP:chksum:23227]-tamper{TCP:reserved:corrupt}-|",1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:urgptr:23742]-tamper{TCP:dataofs:corrupt}-|,1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:seq:2784838363]-tamper{TCP:chksum:replace:36106}-|,1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(duplicate(duplicate(duplicate,),),)-|[TCP:urgptr:40281:4]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:11630}(fragment{tcp:-1:False}(duplicate(tamper{TCP:options-mss:replace:21325},),tamper{TCP:options-sackok:replace:}),)-|[TCP:options-mss:6967]-tamper{TCP:options-eol:corrupt}-|[TCP:seq:2420910881]-tamper{TCP:sport:replace:16456}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-uto:corrupt}(duplicate,)-|[TCP:options-uto:202]-tamper{TCP:flags:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack::0]-fragment{tcp:-1:False}(,tamper{TCP:options-wscale:corrupt})-|[TCP:chksum:22095:1]-tamper{TCP:load:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:chksum:corrupt}(tamper{TCP:options-sackok:corrupt},)-|[TCP:flags:FPAUC]-tamper{TCP:options-nop:replace:}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:reserved:replace:3}(tamper{TCP:window:replace:190},)-|[TCP:dataofs:10]-tamper{TCP:seq:replace:2137147548}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-uto:replace:224}-|[TCP:reserved:6:0]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:dport:47814]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(duplicate,)-|[TCP:reserved:4]-tamper{TCP:options-eol:replace:}-|",1,[-10]
-10.0,[TCP:options-eol::0]-|[TCP:ack:3985441500]-tamper{TCP:options-uto:corrupt}-|,1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:options-wscale:45]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:ack:3837888652]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:11630}(fragment{ip:-1:True:5}(,duplicate),)-|[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}(duplicate,)-|[TCP:ack:1286290316]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:dport:corrupt},duplicate)-|[TCP:options-md5header:04dc5f47a9dc21bceb86d648964baa6b:2]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:urgptr:39007]-tamper{TCP:options-md5header:replace:eb7bdd75bf8d0ef7c05dca25674ede85}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:ack:corrupt}(duplicate(tamper{TCP:dport:replace:57753},fragment{tcp:-1:True}(duplicate(duplicate(duplicate,),),)),)-|[TCP:options-wscale:144]-duplicate-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:dport:replace:25304}-|[TCP:options-timestamp:3107868455:2]-tamper{TCP:flags:corrupt}-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(duplicate,)-|[TCP:urgptr:43050]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:seq:1437978878]-drop-|,1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(duplicate(fragment{ip:-1:False},tamper{TCP:ack:replace:625889330}),)-|[TCP:window:90]-duplicate-|",1,[-10]
-10.0,[TCP:options-mss:61291]-tamper{TCP:options-uto:replace:45}-|[TCP:options-timestamp:1497086105]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:dport:corrupt}-|[TCP:options-mss:34097:1]-tamper{TCP:ack:replace:884598693}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:ack:replace:2792549851}(tamper{TCP:options-altchksum:replace:176},)-|[TCP:options-uto:237]-tamper{TCP:sport:replace:14609}-|",1,[-10]
-10.0,[TCP:options-eol::0]-duplicate-|[TCP:options-eol:]-duplicate-|[TCP:options-altchksum:37]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:ack:corrupt}(duplicate(tamper{TCP:options-wscale:corrupt}(duplicate,),tamper{TCP:options-eol:corrupt}),)-|[TCP:options-altchksum:72]-duplicate-|",1,[-10]
-10.0,[TCP:options-timestamp:1898975253:4]-tamper{TCP:options-uto:replace:224}-|[TCP:options-uto:127]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:urgptr:replace:20827})-|[TCP:chksum:4229:4]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(,duplicate(,tamper{TCP:urgptr:replace:20827}))-|[TCP:ack:1916192092]-duplicate-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:window:corrupt}-|[TCP:dport:47001]-tamper{TCP:load:replace:bxykwfvyl4}-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(duplicate,)-|[TCP:options-timestamp:3744860151]-tamper{TCP:flags:replace:SE}-|",1,[-10]
-10.0,"[TCP:options-eol::0]-tamper{TCP:ack:replace:3105656054}(duplicate(tamper{TCP:reserved:corrupt},),)-|[TCP:urgptr:479:4]-tamper{TCP:options-md5header:corrupt}-|",1,[-10]
-10.0,"[TCP:options-nop::0]-duplicate(,duplicate(,tamper{TCP:options-altchksum:corrupt}(tamper{TCP:ack:replace:3849375996},)))-|[TCP:options-uto:69]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:reserved:replace:5}(tamper{TCP:load:corrupt}(tamper{TCP:options-wscale:replace:118}(duplicate,),),)-|[TCP:dataofs:2:2]-tamper{TCP:dport:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sackok::0]-tamper{TCP:options-uto:replace:105}(tamper{TCP:window:replace:130},)-|[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}(tamper{TCP:ack:corrupt},)-|[TCP:dataofs:14]-tamper{TCP:options-altchksum:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol::0]-duplicate(tamper{TCP:load:corrupt},)-|[TCP:dport:4074]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}-|[TCP:options-uto:162]-tamper{TCP:options-mss:corrupt}-|,1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(duplicate,)-|[TCP:ack:135905620]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(duplicate,)-|[TCP:dport:65399:1]-drop-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:SREN}(duplicate(,duplicate(tamper{TCP:options-eol:corrupt},)),)-|[TCP:dport:48174]-tamper{TCP:options-nop:corrupt}-|",1,[-10]
-10.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:options-sack:corrupt}(tamper{TCP:chksum:corrupt},),drop)-|[TCP:options-mss:2825:3]-tamper{TCP:options-wscale:corrupt}-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:window:replace:70}-|[TCP:dport:51874]-tamper{TCP:options-nop:replace:}-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-altchksum:replace:243}(tamper{TCP:window:corrupt},)-|[TCP:options-nop:]-duplicate(,tamper{TCP:options-mss:replace:9251})-|[TCP:urgptr:15397]-tamper{TCP:options-altchksum:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(duplicate,)-|[TCP:ack:3452376133:2]-drop-|",1,[-10]
-10.0,"[TCP:options-eol::0]-tamper{TCP:ack:replace:3105656054}(duplicate(,tamper{TCP:seq:replace:4156364728}),)-|[TCP:options-altchksum:64:2]-drop-|",1,[-10]
-10.0,[TCP:options-eol::0]-duplicate-|[TCP:ack:2487197143:4]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(,duplicate)-|[TCP:dport:26864]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:flags:FSRPACN]-duplicate-|[TCP:options-eol:]-tamper{TCP:options-sackok:corrupt}-|[TCP:reserved:5]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}-|[TCP:urgptr:26978]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-mss:corrupt},)-|[TCP:chksum:30447]-tamper{TCP:options-sackok:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(duplicate,)-|[TCP:sport:44515]-tamper{TCP:seq:corrupt}-|",1,[-10]
-10.0,[TCP:options-nop::0]-fragment{tcp:-1:False}-|[TCP:load:kbqi2lzt7e]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:window:replace:190}(duplicate(,duplicate),)-|[TCP:dataofs:6]-drop-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(,duplicate)-|[TCP:dataofs:14]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(duplicate,)-|[TCP:options-md5header:aa44480af81a912cd64d477f8d1e50b7]-tamper{TCP:options-timestamp:corrupt}-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:reserved:replace:0}-|[TCP:options-wscale:180]-duplicate-|,1,[-10]
-10.0,[TCP:options-nop::0]-tamper{TCP:options-altchksum:corrupt}-|[TCP:options-uto:176]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:sport:42991]-duplicate-|,1,[-10]
-10.0,[TCP:ack:3384238553]-duplicate-|[TCP:chksum:49092]-tamper{TCP:options-wscale:replace:4}-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(,duplicate(duplicate,))-|[TCP:flags:F]-tamper{TCP:options-timestamp:corrupt}-|",1,[-10]
-10.0,[TCP:ack:1224073854]-fragment{ip:14:True:7}-|[TCP:options-sack:]-duplicate-|[TCP:options-altchksum:249:1]-duplicate-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:reserved:replace:0}-|[TCP:window:180]-tamper{TCP:options-mss:corrupt}-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(duplicate,)-|[TCP:sport:64248:1]-duplicate-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,fragment{tcp:-1:True})-|[TCP:options-altchksum:34]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol::0]-duplicate(,tamper{TCP:dport:corrupt})-|[TCP:options-altchksum:192]-tamper{TCP:chksum:replace:24513}-|",1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:sport:19593]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:options-wscale:77:2]-tamper{TCP:sport:corrupt}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-sack:replace:}-|[TCP:chksum:20129]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:FPAN}(duplicate(tamper{TCP:options-uto:replace:249}(fragment{tcp:-1:False},),),)-|[TCP:reserved:3]-duplicate-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-eol:replace:}-|[TCP:seq:1054218848]-tamper{TCP:reserved:replace:5}-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}(fragment{tcp:15:False:8}(tamper{TCP:options-uto:corrupt},),)-|[TCP:options-altchksum:14:4]-duplicate-|",1,[-10]
-10.0,[TCP:options-eol::0]-duplicate-|[TCP:options-md5header:330de2a81d3f73cf26f231ca61d8d118]-tamper{TCP:reserved:replace:5}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-uto:replace:224}-|[TCP:seq:2362788412:0]-duplicate-|,1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:options-md5header:b27569b1d6ee33a2097028deb8fb744a]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:chksum:corrupt},fragment{tcp:-1:True})-|[TCP:dport:37746]-tamper{TCP:urgptr:replace:34503}-|",1,[-10]
