Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-nop::1]-|,1,[-1000]
-10.0,[TCP:options-mss:56483]-tamper{TCP:options-timestamp:replace:2898711877}-|,1,[-10]
-10.0,[TCP:window:50]-tamper{TCP:options-sack:replace:}-|,1,[-10]
-10.0,[TCP:dport:15316]-duplicate-|,1,[-10]
-10.0,[TCP:options-uto:214]-tamper{TCP:options-sack:corrupt}-|,1,[-10]
-10.0,[TCP:ack:3962026813]-tamper{TCP:reserved:replace:6}-|,1,[-10]
-10.0,[TCP:options-md5header:bd10cfedd9cabb514153edf327fe1e69]-tamper{TCP:options-uto:corrupt}-|,1,[-10]
-10.0,[TCP:options-timestamp:4190424631]-duplicate-|,1,[-10]
-10.0,[TCP:chksum:13692]-drop-|,1,[-10]
-10.0,[TCP:sport:64731]-duplicate-|,1,[-10]
-10.0,[TCP:urgptr:24206]-fragment{tcp:-1:False:5}-|,1,[-10]
-10.0,[TCP:ack:549482468]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:chksum:11033]-tamper{TCP:ack:corrupt}(tamper{TCP:urgptr:replace:56099}(tamper{TCP:options-eol:replace:},),)-|",1,[-10]
-10.0,[TCP:chksum:1013]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:sport:29448]-tamper{TCP:ack:replace:3709573122}-|,1,[-10]
-10.0,[TCP:options-altchksumopt::0]-duplicate-|[TCP:dport:30308]-tamper{TCP:dport:corrupt}-|,1,[-10]
-10.0,[TCP:flags:A]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[-10]
-10.0,[TCP:dataofs:15:2]-tamper{TCP:dataofs:corrupt}-|,1,[-10]
-10.0,[TCP:options-uto:161]-tamper{TCP:options-timestamp:replace:1958844361}-|,1,[-10]
-10.0,[TCP:sport:32730:2]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:chksum:1013]-tamper{TCP:ack:replace:312071679}-|,1,[-10]
-10.0,[TCP:options-wscale:51:2]-drop-|,1,[-10]
-10.0,[TCP:flags:A]-drop-|,1,[-10]
-10.0,[TCP:options-md5header:a92e157a566978fcb35cad35de1e6494]-duplicate-|,1,[-10]
-10.0,[TCP:chksum:13692]-tamper{TCP:options-altchksum:replace:104}-|,1,[-10]
-10.0,[TCP:reserved:1]-|[TCP:options-eol:]-tamper{TCP:options-sack:corrupt}-|,1,[-10]
-10.0,[TCP:options-timestamp:2085033997:1]-tamper{TCP:ack:corrupt}-|,1,[-10]
-10.0,[TCP:dport:18080]-drop-|,1,[-10]
-10.0,[TCP:reserved:1]-tamper{TCP:ack:replace:1028982748}-|,1,[-10]
-10.0,[TCP:options-md5header:5e5370599ef1a8e689b5bd1e8f60f207]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksum:16:1]-duplicate-|,1,[-10]
-10.0,[TCP:window:110]-tamper{TCP:options-altchksum:replace:17}-|,1,[-10]
-10.0,[TCP:chksum:13692]-tamper{TCP:options-mss:replace:8715}-|,1,[-10]
-10.0,[TCP:seq:1135154579]-duplicate-|,1,[-10]
-10.0,[TCP:urgptr:25305]-tamper{TCP:reserved:corrupt}-|,1,[-10]
-10.0,[TCP:options-md5header:37c3db6ff126dabf50fb248712f61182]-tamper{TCP:dataofs:corrupt}-|,1,[-10]
-10.0,[TCP:flags:FSRPUC]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:ack:979519947]-tamper{TCP:options-uto:replace:4}-|,1,[-10]
-10.0,[TCP:window:120]-duplicate-|,1,[-10]
-10.0,[TCP:sport:61617]-duplicate-|,1,[-10]
-10.0,[TCP:chksum:23383:4]-tamper{TCP:dport:replace:46659}-|,1,[-10]
-10.0,[TCP:chksum:14704]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:dataofs:3:3]-tamper{TCP:options-altchksum:replace:231}-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:791389786}(duplicate,)-|[TCP:window:10]-tamper{TCP:ack:corrupt}-|",1,[-10]
-10.0,[TCP:options-timestamp:3390127799]-tamper{TCP:options-uto:corrupt}-|,1,[-10]
-10.0,[TCP:options-timestamp:3390127799]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(,duplicate)-|[TCP:flags:S]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(,fragment{tcp:-1:False:5})-|[TCP:options-wscale:98]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(fragment{tcp:-1:False},fragment{tcp:-1:False:5}(,tamper{TCP:options-nop:replace:}))-|[TCP:options-wscale:15]-tamper{TCP:ack:corrupt}-|",1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}-|[TCP:ack:2916226952:4]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:2032601665}(tamper{TCP:reserved:replace:6},)-|[TCP:dport:64354]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:reserved:replace:2}-|[TCP:dataofs:13]-tamper{TCP:sport:replace:51264}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:8}(fragment{tcp:-1:False}(,duplicate),)-|[TCP:flags:FRUCN]-duplicate-|",1,[-10]
-10.0,[TCP:options-nop:]-fragment{tcp:-1:False}-|[TCP:flags:FSREC:1]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:seq:corrupt}-|[TCP:seq:4217577589:1]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:sport:replace:36148}-|[TCP:ack:776802596]-tamper{TCP:options-wscale:replace:21}-|,1,[-10]
-10.0,[TCP:options-timestamp:3390127799]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-sack::2]-duplicate-|[TCP:flags:SRPN:2]-tamper{TCP:seq:replace:1773207956}-|,1,[-10]
-10.0,[TCP:options-timestamp:3390127799]-tamper{TCP:options-wscale:corrupt}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:dport:corrupt}-|[TCP:options-mss:19793]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}-|[TCP:options-md5header:5b41c3ed42ac2e540ae603d9d380f9df]-tamper{TCP:options-altchksum:replace:154}-|,1,[-10]
-10.0,[TCP:options-uto:243]-drop-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-eol:corrupt},)-|[TCP:sport:15575:3]-tamper{TCP:options-uto:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(,duplicate)-|[TCP:chksum:39378]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-uto:243]-tamper{TCP:flags:replace:}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:8}(fragment{tcp:-1:False}(,duplicate),)-|[TCP:options-wscale:207]-tamper{TCP:sport:replace:52041}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:seq:replace:2032601665}(tamper{TCP:reserved:replace:6}(duplicate,),),)-|[TCP:chksum:58530]-tamper{TCP:seq:replace:4204357521}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:8}(fragment{tcp:-1:False}(duplicate,duplicate),)-|[TCP:seq:3127581730]-duplicate-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:reserved:replace:0}(duplicate,)-|[TCP:urgptr:14550]-duplicate-|",1,[-10]
-10.0,[TCP:options-mss:8283]-tamper{TCP:sport:replace:36148}-|[TCP:sport:8008]-tamper{TCP:chksum:corrupt}-|,1,[-10]
-10.0,[TCP:options-sack:]-fragment{tcp:-1:True:5}-|[TCP:dataofs:8]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-sack:]-fragment{tcp:-1:True:5}(,duplicate(fragment{tcp:-1:False},))-|[TCP:options-altchksum:157]-tamper{TCP:dataofs:replace:15}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-altchksumopt:corrupt}(duplicate,)-|[TCP:window:160:4]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:sport:30440]-fragment{tcp:51:False:25}-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-mss:replace:28601}(tamper{TCP:options-nop:replace:},)-|[TCP:urgptr:49686:4]-drop-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:chksum:corrupt}(tamper{TCP:options-uto:corrupt},)-|[TCP:dataofs:14]-tamper{TCP:options-sack:replace:}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:load:corrupt}(duplicate(,duplicate),)-|[TCP:options-md5header:816731510f05dba8756d59785b0a106e:4]-duplicate-|",1,[-10]
-10.0,[TCP:sport:30440]-tamper{TCP:options-eol:replace:}-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:seq:corrupt}-|[TCP:options-altchksumopt:]-duplicate-|[TCP:options-timestamp:175505345]-tamper{TCP:options-sack:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(duplicate,fragment{tcp:-1:True})-|[TCP:sport:32178]-tamper{TCP:options-sackok:corrupt}-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-fragment{tcp:-1:True}-|[TCP:options-uto:202]-drop-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:load:__HTTP_REQUEST__]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:options-nop:replace:}-|[TCP:ack:74746715]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True}(fragment{tcp:-1:True}(,tamper{TCP:options-mss:replace:59095}),tamper{TCP:flags:replace:SA}(duplicate(duplicate,),))-|[TCP:urgptr:16179]-tamper{TCP:options-nop:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:8}(fragment{tcp:-1:False}(duplicate,duplicate),)-|[TCP:window:120]-tamper{TCP:load:replace:__HTTP_REQUEST__}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}-|[TCP:options-sack:]-duplicate-|[TCP:flags:AEC]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:sport:30440]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True}(tamper{TCP:options-altchksum:replace:138},)-|[TCP:dataofs:13]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-duplicate-|[TCP:dport:24576]-tamper{TCP:options-sackok:replace:}-|,1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-altchksumopt:corrupt}(duplicate(duplicate,),)-|[TCP:load:__HTTP_REQUEST__:4]-tamper{TCP:options-eol:replace:}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:reserved:replace:0}(duplicate,)-|[TCP:dport:2873:3]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-altchksum:replace:195},)-|[TCP:options-mss:56138]-tamper{TCP:options-timestamp:corrupt}-|",1,[-10]
-10.0,[TCP:options-eol:]-fragment{tcp:-1:False:5}-|[TCP:chksum:13769]-tamper{TCP:sport:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sackok::0]-tamper{TCP:seq:replace:4279598557}(fragment{tcp:-1:False},)-|[TCP:chksum:5013]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:corrupt}(duplicate,)-|[TCP:window:50:0]-drop-|",1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(,duplicate(tamper{TCP:flags:corrupt},))-|[TCP:options-sack:]-duplicate-|[TCP:sport:43335]-tamper{TCP:options-altchksumopt:corrupt}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:load:corrupt}(fragment{ip:20:False:5}(tamper{TCP:options-md5header:corrupt},),)-|[TCP:reserved:4]-tamper{TCP:chksum:replace:22730}-|",1,[-10]
-10.0,"[TCP:options-nop:]-fragment{tcp:32:True:5}(tamper{TCP:options-md5header:corrupt},)-|[TCP:window:50]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(fragment{ip:-1:True:5},duplicate)-|[TCP:urgptr:29367]-tamper{TCP:options-sack:replace:}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:ack:replace:1980039841}(duplicate,)-|[TCP:load:]-tamper{TCP:window:replace:40}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-altchksumopt:corrupt}(duplicate(tamper{TCP:seq:corrupt},),)-|[TCP:seq:2095865254]-tamper{TCP:options-md5header:replace:189b34ce7428cf4855822ac0f055e4c6}-|",1,[-10]
-10.0,[TCP:sport:30440]-tamper{TCP:options-timestamp:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:load:corrupt}(duplicate,)-|[TCP:window:170:1]-tamper{TCP:options-altchksum:corrupt}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-nop:replace:}-|[TCP:options-md5header:daacb0f955ed37c33fdb6c4f9560d203]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:reserved:replace:5}-|[TCP:options-md5header:b3ca6fb555026def76449748d75d7d48]-tamper{TCP:options-wscale:corrupt}-|,1,[-10]
-10.0,"[TCP:reserved:0]-tamper{TCP:options-sackok:replace:}(duplicate(tamper{TCP:options-timestamp:replace:3334223575},),)-|[TCP:reserved:3]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:791389786}(duplicate(,fragment{tcp:-1:False}),)-|[TCP:dataofs:11]-tamper{TCP:flags:replace:FPAUN}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-sack:replace:}(tamper{TCP:options-wscale:replace:32},)-|[TCP:dport:57962]-tamper{TCP:flags:replace:FR}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:False}(,duplicate),)-|[TCP:ack:2660265820]-tamper{TCP:reserved:corrupt}-|",1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:options-altchksum:236]-tamper{TCP:dport:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-altchksumopt:replace:}(duplicate,)-|[TCP:urgptr:34727]-tamper{TCP:urgptr:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:load:corrupt}(duplicate,)-|[TCP:flags:R:4]-duplicate-|",1,[-10]
-10.0,[TCP:options-sackok::0]-duplicate-|[TCP:options-altchksum:28]-duplicate-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:dport:replace:59995}-|[TCP:dataofs:9]-tamper{TCP:options-md5header:replace:93e62beeac17d4cf27079844345e7aa3}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False:5}(tamper{TCP:options-nop:replace:},)-|[TCP:options-wscale:194:3]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:791389786}(duplicate(,fragment{tcp:-1:False}),)-|[TCP:ack:2730529119]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:window:replace:110}(tamper{TCP:load:replace:__HTTP_REQUEST__},)-|[TCP:options-wscale:242]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(fragment{tcp:-1:True},duplicate)-|[TCP:options-timestamp:1650871030]-drop-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-timestamp:replace:1569548990}-|[TCP:window:20]-tamper{TCP:options-uto:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(tamper{TCP:seq:replace:791389786}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:urgptr:corrupt},),),)-|[TCP:dport:20487]-drop-|",1,[-10]
-10.0,[TCP:options-mss:8283]-tamper{TCP:options-altchksumopt:corrupt}-|[TCP:reserved:4]-duplicate-|,1,[-10]
-10.0,[TCP:options-sackok::0]-duplicate-|[TCP:ack:2458390506]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:dport:corrupt}(fragment{tcp:-1:False},)-|[TCP:reserved:0]-tamper{TCP:ack:replace:3696630038}(duplicate,)-|[TCP:dataofs:7:4]-tamper{TCP:dataofs:replace:7}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:ack:corrupt}-|[TCP:ack:2018032751]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{ip:3:True:29}(tamper{TCP:options-nop:replace:},tamper{TCP:flags:replace:P}(tamper{TCP:options-mss:corrupt},))-|[TCP:options-altchksum:93]-duplicate-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-mss:corrupt}(tamper{TCP:options-md5header:corrupt},)-|[TCP:options-md5header:1d233ae8957b5952feb3cd559c1f5ffb]-drop-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:load:replace:taawqy654g}-|[TCP:options-timestamp:1073167988]-tamper{TCP:options-sack:replace:}-|,1,[-10]
-10.0,[TCP:options-nop:]-duplicate-|[TCP:chksum:9634]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:8}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:seq:replace:2032601665}(duplicate(tamper{TCP:urgptr:corrupt},tamper{TCP:seq:replace:3109100774}),),),)-|[TCP:reserved:5]-tamper{TCP:options-altchksum:replace:59}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:True}(,tamper{TCP:options-eol:replace:}),)-|[TCP:options-uto:197]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sackok::0]-tamper{TCP:reserved:replace:3}(tamper{TCP:dataofs:replace:10},)-|[TCP:seq:2170294100]-tamper{TCP:load:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(duplicate,)-|[TCP:options-altchksum:250]-tamper{TCP:urgptr:corrupt}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-nop:replace:}-|[TCP:options-altchksum:44:4]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:1980039841}(duplicate(tamper{TCP:options-sack:corrupt},),)-|[TCP:options-timestamp:3363971678]-duplicate-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:load:__DNS_REQUEST__:3]-duplicate-|,1,[-10]
-10.0,[TCP:options-sack:]-fragment{tcp:-1:True:31}-|[TCP:dataofs:9]-tamper{TCP:window:replace:30}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:seq:replace:495561383}-|[TCP:options-uto:11]-tamper{TCP:options-md5header:replace:77c4ca83e64d504ad583b01781960a90}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False:5}(tamper{TCP:options-nop:replace:},fragment{tcp:-1:False}(drop,))-|[TCP:dport:31020]-drop-|",1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(,duplicate)-|[TCP:options-uto:8]-tamper{TCP:options-sack:replace:}-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-altchksum:corrupt}-|[TCP:options-wscale:118]-drop-|,1,[-10]
-10.0,"[TCP:options-mss:8283]-tamper{TCP:options-eol:replace:}(tamper{TCP:dport:replace:16198}(fragment{tcp:58:False:29},),)-|[TCP:chksum:4664]-tamper{TCP:reserved:corrupt}-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-|[TCP:sport:53225]-tamper{TCP:sport:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(,tamper{TCP:options-timestamp:corrupt}(duplicate,))-|[TCP:flags:]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-nop:]-fragment{tcp:-1:True:12}-|[TCP:dataofs:4:3]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-nop:]-duplicate-|[TCP:dport:47366]-tamper{TCP:sport:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:chksum:corrupt}(tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-wscale:replace:208},),)-|[TCP:window:120]-tamper{TCP:dport:corrupt}-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-eol:replace:}-|[TCP:urgptr:58865]-tamper{TCP:options-uto:replace:82}-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(tamper{TCP:ack:replace:3347548184},tamper{TCP:dport:replace:18141})-|[TCP:options-mss:11859]-duplicate-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:flags:replace:SRAUEC}-|[TCP:seq:540171882]-tamper{TCP:urgptr:replace:30083}-|,1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:options-uto:corrupt}-|[TCP:load:__DNS_REQUEST__]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksum:146:1]-|[TCP:dataofs:2:4]-drop-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(duplicate(,duplicate),)-|[TCP:reserved:5]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True:35}(fragment{ip:-1:True:3}(tamper{TCP:options-uto:corrupt},),tamper{TCP:options-nop:replace:})-|[TCP:dataofs:14]-drop-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:seq:corrupt}(duplicate(tamper{TCP:dport:corrupt},),)-|[TCP:urgptr:18552]-duplicate-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-timestamp:corrupt}-|[TCP:options-timestamp:3750164413]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-sack:]-fragment{tcp:-1:True}-|[TCP:sport:29073]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(,duplicate(,tamper{TCP:options-wscale:corrupt}))-|[TCP:reserved:0:0]-tamper{TCP:dataofs:replace:4}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:seq:corrupt}(tamper{TCP:load:corrupt},)-|[TCP:options-md5header:780d561cf7f6dc1228679460edbeab00]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-nop:]-duplicate-|[TCP:urgptr:37905:4]-tamper{TCP:urgptr:replace:48441}-|,1,[-10]
-10.0,"[TCP:options-sack:]-fragment{tcp:-1:True:5}(,tamper{TCP:options-wscale:replace:84}(fragment{tcp:-1:False:5},))-|[TCP:window:170]-tamper{TCP:options-altchksum:replace:86}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-timestamp:replace:992398519}(fragment{tcp:-1:True},),fragment{ip:-1:True:43}(tamper{TCP:options-altchksumopt:replace:},))-|[TCP:options-md5header:057b7add9670ca2e6da6fcb64efd2b5e]-duplicate-|",1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:seq:27550507]-drop-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(,fragment{tcp:11:False:43})-|[TCP:options-altchksumopt:]-tamper{TCP:chksum:replace:17262}-|[TCP:urgptr:42371:1]-duplicate-|",1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:dport:55972:1]-tamper{TCP:seq:corrupt}-|,1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:ack:replace:3347548184}-|[TCP:seq:1200128659]-tamper{TCP:reserved:corrupt}-|,1,[-10]
-10.0,[TCP:options-altchksumopt::0]-duplicate-|[TCP:options-md5header:fdef0aa049aa3e208d40249cba65b650]-tamper{TCP:urgptr:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(,duplicate(duplicate,))-|[TCP:options-nop:]-tamper{TCP:flags:corrupt}-|[TCP:urgptr:27594:3]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-duplicate-|[TCP:ack:341432589]-fragment{tcp:-1:False:14}-|[TCP:dataofs:2]-tamper{TCP:chksum:replace:51667}-|,1,[-10]
-10.0,"[TCP:options-altchksum:146:1]-duplicate(duplicate,)-|[TCP:chksum:3905:3]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True:35}(fragment{ip:-1:True:3},tamper{TCP:options-nop:replace:})-|[TCP:options-timestamp:61818238]-drop-|",1,[-10]
-10.0,[TCP:options-nop:]-fragment{tcp:-1:True}-|[TCP:sport:56412]-duplicate-|[TCP:chksum:33947]-drop-|,1,[-10]
-10.0,[TCP:options-nop:]-fragment{tcp:29:False:14}-|[TCP:sport:11934]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-fragment{ip:-1:False:5}(fragment{tcp:44:False:21}(tamper{TCP:sport:replace:47206},),)-|[TCP:urgptr:15607]-duplicate-|",1,[-10]
-10.0,[TCP:options-eol:]-fragment{tcp:-1:False}-|[TCP:options-timestamp:1045141284]-tamper{TCP:ack:replace:3449102960}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-mss:replace:11114}-|[TCP:reserved:1]-tamper{TCP:reserved:corrupt}-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(tamper{TCP:dport:corrupt},tamper{TCP:dataofs:corrupt})-|[TCP:chksum:41650]-tamper{TCP:seq:corrupt}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{tcp:46:False:5}(,duplicate)-|[TCP:urgptr:11943]-tamper{TCP:options-altchksum:replace:147}-|",1,[-10]
-10.0,[TCP:ack:4077409586]-tamper{TCP:urgptr:corrupt}-|[TCP:chksum:50017]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(tamper{TCP:ack:replace:3347548184},tamper{TCP:options-altchksumopt:replace:})-|[TCP:seq:4268521702]-tamper{TCP:options-sackok:replace:}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-wscale:replace:208},)-|[TCP:reserved:6]-duplicate-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:dport:26012]-tamper{TCP:options-altchksum:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sack:]-fragment{ip:-1:True:5}(tamper{TCP:options-md5header:corrupt},)-|[TCP:seq:3950816521]-tamper{TCP:options-eol:corrupt}-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-tamper{TCP:urgptr:replace:28261}-|[TCP:sport:21041]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}-|[TCP:sport:14565]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-eol:corrupt}-|[TCP:load:__HTTP_REQUEST__]-tamper{TCP:options-mss:replace:37228}-|,1,[-10]
