Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:reserved:0]-drop-|,1,[-1000]
-10.0,[TCP:options-timestamp:2233871540]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,[TCP:options-mss:33322]-tamper{TCP:options-altchksum:corrupt}-|,1,[-10]
-10.0,"[TCP:dport:42007]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[-10]
-10.0,[TCP:reserved:3]-|[TCP:options-altchksumopt:]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:sport:8231]-tamper{TCP:options-wscale:corrupt}-|,1,[-10]
-10.0,[TCP:chksum:62517]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:sport:19533]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,[TCP:load:__HTTP_REQUEST__:4]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:False}(duplicate,),)-|[TCP:dport:23267]-tamper{TCP:urgptr:replace:43241}-|",1,[-10]
-10.0,[TCP:dataofs:11:2]-duplicate-|,1,[-10]
-10.0,[TCP:dport:29246]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:reserved:5]-tamper{TCP:chksum:replace:28015}-|,1,[-10]
-10.0,[TCP:options-wscale:111]-duplicate-|,1,[-10]
-10.0,[TCP:options-md5header:ae8166ce5ca3fd3341b510d48c633d6e]-tamper{TCP:options-altchksumopt:replace:}-|,1,[-10]
-10.0,[TCP:options-sack::0]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:reserved:3]-tamper{TCP:flags:corrupt}-|,1,[-10]
-10.0,[TCP:reserved:3]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:reserved:6]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:flags:FSPAUEC]-duplicate-|,1,[-10]
-10.0,[TCP:window:120]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-uto:corrupt}-|[TCP:reserved:4]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(tamper{TCP:dport:replace:19386},)-|[TCP:options-altchksumopt:]-duplicate-|[TCP:urgptr:35848]-tamper{TCP:options-wscale:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:252}(tamper{TCP:dport:replace:65178},)-|[TCP:flags:FSRPAUCN:3]-tamper{TCP:options-sack:replace:}-|",1,[-10]
-10.0,[TCP:reserved:2]-tamper{TCP:options-mss:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(duplicate,tamper{TCP:options-uto:replace:35})-|[TCP:options-wscale:189:1]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(duplicate,)-|[TCP:options-mss:54456]-tamper{TCP:options-timestamp:replace:3058319150}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:flags:replace:FPU}(fragment{tcp:24:True},)-|[TCP:load:__DNS_REQUEST__:3]-tamper{TCP:window:corrupt}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:dataofs:corrupt}-|[TCP:sport:57127:1]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:load:corrupt}(tamper{TCP:ack:replace:298545906},)-|[TCP:chksum:42384]-tamper{TCP:dataofs:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-mss:replace:54018},)-|[TCP:dport:50400]-tamper{TCP:reserved:replace:4}-|",1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:options-mss:replace:43787}-|[TCP:options-wscale:74]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:options-timestamp:1647364455]-drop-|,1,[-10]
-10.0,[TCP:options-eol::0]-duplicate-|[TCP:options-md5header:f09e76d51c7099be05c3c24d46b2d905]-tamper{TCP:load:replace:__DNS_REQUEST__}-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:dport:corrupt}-|[TCP:load:__HTTP_REQUEST__:4]-tamper{TCP:options-sackok:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:seq:replace:1713574132}(fragment{tcp:-1:False},)-|[TCP:options-timestamp:4191249807]-duplicate-|",1,[-10]
-10.0,"[TCP:reserved:2]-duplicate(fragment{tcp:-1:False}(tamper{TCP:options-wscale:replace:171},),)-|",1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:load:__HTTP_REQUEST__]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:options-mss:36351]-tamper{TCP:chksum:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:252}(tamper{TCP:urgptr:corrupt},)-|[TCP:options-uto:89:3]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-eol::1]-duplicate-|[TCP:flags:FSRACN]-tamper{TCP:dport:corrupt}-|,1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(tamper{TCP:dport:replace:19386},)-|[TCP:options-altchksumopt:]-|[TCP:load:__HTTP_REQUEST__]-drop-|",1,[-10]
-10.0,"[TCP:options-eol::0]-tamper{TCP:chksum:replace:46428}(fragment{ip:-1:False:8},)-|[TCP:seq:2564914112]-tamper{TCP:options-timestamp:replace:1076862496}-|",1,[-10]
-10.0,[TCP:options-sackok::0]-duplicate-|[TCP:sport:29752:0]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:False}(duplicate(tamper{TCP:urgptr:corrupt},),),)-|[TCP:flags:SPEC]-tamper{TCP:options-altchksumopt:replace:}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:reserved:corrupt}-|[TCP:reserved:7:0]-tamper{TCP:options-nop:replace:}-|,1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(tamper{TCP:seq:replace:2994654611},)-|[TCP:options-altchksumopt:]-duplicate-|[TCP:options-uto:144]-tamper{TCP:options-sackok:replace:}-|",1,[-10]
-10.0,"[TCP:options-sackok::0]-tamper{TCP:flags:corrupt}(tamper{TCP:urgptr:corrupt}(tamper{TCP:seq:corrupt},),)-|[TCP:chksum:17097]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:reserved:corrupt}(duplicate,)-|[TCP:load:]-drop-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:seq:replace:3003693604}(duplicate,)-|[TCP:window:130]-tamper{TCP:window:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sackok::0]-fragment{tcp:-1:False}(fragment{tcp:-1:True},)-|[TCP:ack:796681235]-tamper{TCP:window:replace:130}-|",1,[-10]
-10.0,[TCP:options-sackok::0]-tamper{TCP:options-wscale:corrupt}-|[TCP:sport:13264:2]-tamper{TCP:options-nop:corrupt}-|,1,[-10]
-10.0,[TCP:options-eol::0]-tamper{TCP:ack:corrupt}-|[TCP:flags:FSRPUEC:4]-tamper{TCP:options-timestamp:replace:2193989477}-|,1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(duplicate,)-|[TCP:dport:15362:1]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-wscale:corrupt},)-|[TCP:options-altchksumopt::0]-duplicate-|[TCP:urgptr:2882]-duplicate-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}-|[TCP:ack:2159938165]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-sack:corrupt},drop)-|[TCP:options-altchksum:141]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-md5header:corrupt}-|[TCP:window:120:1]-duplicate-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:window:replace:150}-|[TCP:chksum:32525]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:seq:corrupt}-|[TCP:flags:FA:2]-drop-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:seq:corrupt}-|[TCP:options-mss:13021:1]-tamper{TCP:urgptr:replace:58603}-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-fragment{tcp:-1:False:36}-|[TCP:ack:3829447283]-tamper{TCP:flags:replace:R}-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:window:corrupt}(fragment{tcp:-1:True}(,tamper{TCP:flags:corrupt}),)-|[TCP:chksum:19739]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:16:False}(tamper{TCP:dport:corrupt},fragment{tcp:-1:False})-|[TCP:options-sack:]-tamper{TCP:options-sackok:corrupt}-|[TCP:chksum:23180]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:reserved:6]-duplicate-|[TCP:reserved:4]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:seq:replace:645334789}-|[TCP:dport:60689]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:ack:2072954450:0]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:True:8}(duplicate(tamper{TCP:seq:replace:3160354139},),),)-|[TCP:chksum:32343:1]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-eol::0]-duplicate(,tamper{TCP:urgptr:corrupt})-|[TCP:window:60]-tamper{TCP:options-mss:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-md5header:replace:c71b042bc5dbc3d1382457d33510cd1a}(duplicate,)-|[TCP:options-uto:72]-duplicate-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-uto:replace:149}-|[TCP:reserved:3]-tamper{TCP:urgptr:replace:33524}-|,1,[-10]
-10.0,"[TCP:options-sackok::0]-duplicate(,tamper{TCP:options-mss:corrupt})-|[TCP:urgptr:41758]-tamper{TCP:sport:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol::0]-duplicate(,tamper{TCP:dport:replace:16631})-|[TCP:window:80]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:flags:replace:FPU}(tamper{TCP:load:corrupt}(fragment{tcp:-1:True},),)-|[TCP:options-mss:44334]-duplicate-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-uto:replace:149}-|[TCP:sport:58305]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:load:replace:__DNS_REQUEST__}-|[TCP:options-timestamp:3631848786]-tamper{TCP:window:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(duplicate(tamper{TCP:dataofs:replace:7},),)-|[TCP:flags:SRPUC:2]-tamper{TCP:options-sackok:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{ip:-1:True:5}(,tamper{TCP:options-nop:replace:})-|[TCP:options-mss:30771]-drop-|",1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:flags:SRAECN]-duplicate-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}-|[TCP:dport:33511:3]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok::0]-tamper{TCP:urgptr:corrupt}(tamper{TCP:load:corrupt}(tamper{TCP:options-eol:replace:},),)-|[TCP:window:70]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(duplicate,)-|[TCP:seq:2261358817]-tamper{TCP:options-md5header:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-mss:corrupt}(tamper{TCP:options-timestamp:replace:2672685819},),tamper{TCP:sport:replace:647}(duplicate,))-|[TCP:load:__HTTP_REQUEST__]-tamper{TCP:sport:corrupt}-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:dport:replace:4805}-|[TCP:seq:742136949]-tamper{TCP:options-uto:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:13}(tamper{TCP:options-uto:replace:92}(duplicate(,fragment{tcp:-1:True}),),)-|[TCP:options-timestamp:3026505929]-tamper{TCP:options-uto:corrupt}-|",1,[-10]
-10.0,[TCP:options-sackok::0]-|[TCP:flags:F]-tamper{TCP:ack:corrupt}-|,1,[-10]
-10.0,[TCP:options-sack:]-fragment{tcp:-1:False:5}-|[TCP:options-md5header:c363c6b8983df025c6a9d32bee72f97a]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:options-timestamp:4180677934]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:chksum:64088:0]-duplicate(duplicate,)-|[TCP:reserved:1]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-altchksum:replace:117}-|[TCP:sport:3377]-tamper{TCP:load:corrupt}-|,1,[-10]
-10.0,[TCP:options-eol::0]-tamper{TCP:options-uto:replace:174}-|[TCP:ack:529229073]-tamper{TCP:flags:replace:R}-|,1,[-10]
-10.0,"[TCP:options-nop::0]-fragment{ip:-1:True}(,tamper{TCP:chksum:corrupt})-|[TCP:load:fmmjfcyi5j:2]-tamper{TCP:load:corrupt}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:dport:replace:56420}-|[TCP:options-mss:42565]-tamper{TCP:options-wscale:replace:26}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:replace:149}(tamper{TCP:reserved:replace:3},)-|[TCP:dport:18298]-duplicate-|",1,[-10]
-10.0,[TCP:options-sack:]-fragment{tcp:-1:False:5}-|[TCP:load:]-duplicate-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}-|[TCP:reserved:4]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:13}(tamper{TCP:options-uto:replace:92}(duplicate(,fragment{tcp:-1:True}),),)-|[TCP:dataofs:13]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(tamper{TCP:urgptr:corrupt},duplicate)-|[TCP:options-uto:189]-tamper{TCP:options-md5header:replace:ca57c62811bb02d625b70db85cf77eb2}-|",1,[-10]
-10.0,[TCP:options-altchksum:179:1]-tamper{TCP:reserved:corrupt}-|[TCP:ack:3881641092]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}(fragment{tcp:-1:False}(duplicate,),)-|[TCP:options-eol:]-fragment{tcp:55:False:42}-|[TCP:options-wscale:191]-drop-|",1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{ip:-1:True:5}(tamper{TCP:sport:corrupt},fragment{tcp:-1:False})-|[TCP:options-timestamp:1490973005]-tamper{TCP:load:corrupt}-|",1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:ack:corrupt}-|[TCP:options-altchksumopt::0]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-uto:replace:166}(tamper{TCP:options-altchksum:replace:76},)-|[TCP:options-md5header:f90bdc63c252d7a55bc9a27fe7fda6b8]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:options-mss:62317]-duplicate-|,1,[-10]
-10.0,"[TCP:options-nop:]-fragment{tcp:-1:True:15}(drop,duplicate)-|[TCP:options-wscale:188:3]-duplicate-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:reserved:replace:7}-|[TCP:chksum:58504]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-mss:corrupt}(duplicate(tamper{TCP:dport:replace:13420},),)-|[TCP:seq:2830403915]-drop-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-uto:replace:1}-|[TCP:reserved:1]-tamper{TCP:flags:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:False}(duplicate(tamper{TCP:chksum:corrupt},),),)-|[TCP:options-md5header:1150ab91346ce2c05e06c14922221ecb:0]-tamper{TCP:dport:replace:35475}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(tamper{TCP:load:corrupt}(fragment{tcp:55:True:20}(tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:False},),fragment{tcp:-1:False}),),)-|[TCP:options-uto:3]-tamper{TCP:dataofs:replace:5}-|",1,[-10]
-10.0,[TCP:options-nop::0]-fragment{tcp:-1:False:18}-|[TCP:options-mss:24384]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:flags:corrupt}-|[TCP:reserved:5]-tamper{TCP:options-mss:replace:45339}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-eol:corrupt}-|[TCP:options-altchksumopt:]-tamper{TCP:options-uto:corrupt}-|[TCP:options-timestamp:2050554340]-drop-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:sport:replace:41320}(duplicate,)-|[TCP:chksum:46675]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(,fragment{tcp:-1:False}(,drop))-|[TCP:chksum:56567]-tamper{TCP:ack:replace:2133412792}-|",1,[-10]
-10.0,"[TCP:options-sackok::0]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:reserved:corrupt}(tamper{TCP:dport:corrupt},),)-|[TCP:options-uto:62:4]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-mss:replace:33105}-|[TCP:flags:]-tamper{TCP:options-nop:replace:}-|,1,[-10]
-10.0,[TCP:options-sackok::0]-duplicate-|[TCP:load:__HTTP_REQUEST__]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:window:corrupt}(duplicate(duplicate,),)-|[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:7}-|[TCP:chksum:42388]-duplicate-|",1,[-10]
-10.0,"[TCP:options-mss:52111]-duplicate(fragment{tcp:-1:False},)-|[TCP:options-altchksum:52]-tamper{TCP:urgptr:replace:2154}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(duplicate(fragment{tcp:53:False:26}(tamper{TCP:urgptr:corrupt},),),)-|[TCP:options-md5header:da56719a5999e14f3c1696bb548cd288]-tamper{TCP:urgptr:replace:8171}-|",1,[-10]
-10.0,"[TCP:chksum:64088:0]-duplicate(duplicate,)-|[TCP:options-nop:]-duplicate-|[TCP:chksum:9172:4]-drop-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:138}-|[TCP:options-md5header:3cd95aa20499434ae30ca80d9f521e2b]-tamper{TCP:reserved:corrupt}-|,1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:urgptr:61502]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol::0]-fragment{tcp:1:True:9}-|[TCP:options-timestamp:3389101964:0]-drop-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:False}(,tamper{TCP:options-altchksumopt:replace:}),)-|[TCP:seq:1738795152]-drop-|",1,[-10]
-10.0,"[TCP:options-nop:]-fragment{tcp:32:True}(fragment{tcp:-1:False:49},)-|[TCP:options-timestamp:3528806833]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:sport:replace:41320}(duplicate,)-|[TCP:options-timestamp:410999881]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:options-altchksum:64:0]-tamper{TCP:seq:replace:71167370}-|,1,[-10]
-10.0,"[TCP:options-sack:]-fragment{tcp:59:False}(duplicate,)-|[TCP:sport:47003]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-nop:]-fragment{tcp:-1:False:49}-|[TCP:dport:13421]-tamper{TCP:sport:corrupt}-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:load:corrupt}-|[TCP:options-mss:22144]-duplicate-|,1,[-10]
-10.0,"[TCP:options-nop::0]-tamper{TCP:flags:corrupt}(tamper{TCP:options-altchksumopt:replace:},)-|[TCP:sport:55945:4]-tamper{TCP:dport:replace:31175}-|",1,[-10]
-10.0,[TCP:options-sackok::0]-tamper{TCP:dataofs:corrupt}-|[TCP:options-sackok:]-tamper{TCP:ack:replace:700674468}-|[TCP:options-altchksum:65]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:252}(tamper{TCP:dport:replace:65178},)-|[TCP:dataofs:10]-drop-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:window:corrupt}(fragment{tcp:-1:True}(tamper{TCP:options-eol:replace:},tamper{TCP:flags:corrupt}),)-|[TCP:options-altchksumopt:]-tamper{TCP:dport:replace:48930}-|[TCP:sport:10672]-duplicate-|",1,[-10]
-10.0,[TCP:load:__HTTP_REQUEST__]-tamper{TCP:flags:corrupt}-|[TCP:flags:R]-tamper{TCP:options-wscale:replace:162}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:252}(tamper{TCP:dport:replace:65178}(tamper{TCP:urgptr:corrupt}(fragment{ip:-1:False:25}(tamper{TCP:options-sackok:corrupt},),),),)-|[TCP:options-wscale:176]-tamper{TCP:sport:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:True:8}(duplicate(tamper{TCP:seq:replace:3160354139}(duplicate,),),),)-|[TCP:options-sackok:]-fragment{tcp:-1:False}(drop,)-|[TCP:urgptr:35091]-tamper{TCP:flags:replace:S}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-mss:replace:33105}(duplicate,)-|[TCP:urgptr:9227]-duplicate-|",1,[-10]
-10.0,[TCP:options-sackok::0]-tamper{TCP:dataofs:corrupt}-|[TCP:options-sackok:]-tamper{TCP:ack:replace:700674468}-|[TCP:options-timestamp:394679696:1]-tamper{TCP:flags:corrupt}-|,1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:options-md5header:e8b5a5c9f9d1766377f08cbe80168e50]-tamper{TCP:options-nop:replace:}-|,1,[-10]
-10.0,[TCP:options-eol::0]-tamper{TCP:ack:replace:444401010}-|[TCP:window:130]-tamper{TCP:options-mss:corrupt}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-uto:replace:1}-|[TCP:options-timestamp:993222630]-drop-|,1,[-10]
-10.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-altchksum:corrupt}-|[TCP:options-md5header:dfb955657f91bc3147976eb262ffd254]-tamper{TCP:options-uto:replace:9}-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:options-sack:replace:}-|[TCP:options-wscale:156]-tamper{TCP:dataofs:corrupt}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:load:corrupt}-|[TCP:options-mss:54949]-tamper{TCP:ack:corrupt}-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:load:corrupt}-|[TCP:flags:FRPEN:1]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-nop::0]-tamper{TCP:seq:corrupt}-|[TCP:dport:49314]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-wscale:corrupt},)-|[TCP:urgptr:60464]-tamper{TCP:options-mss:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(tamper{TCP:urgptr:corrupt},tamper{TCP:seq:corrupt})-|[TCP:flags:FSRUCN]-tamper{TCP:options-altchksum:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:7781}(duplicate,)-|[TCP:seq:1978729339]-drop-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(drop,duplicate)-|[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-uto:replace:22}(tamper{TCP:options-sackok:replace:}(tamper{TCP:urgptr:corrupt},),),)-|[TCP:sport:52199]-tamper{TCP:options-mss:replace:35696}-|",1,[-10]
-10.0,"[TCP:options-eol::0]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:reserved:corrupt}(tamper{TCP:options-mss:replace:16321}(tamper{TCP:flags:replace:FAN},),),)-|[TCP:options-mss:26632]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:ack:replace:3268568474}(tamper{TCP:options-wscale:replace:176},)-|[TCP:options-uto:247]-drop-|",1,[-10]
-10.0,[TCP:options-eol:]-fragment{tcp:-1:True:5}-|[TCP:dport:34501:0]-tamper{TCP:load:replace:}-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:sport:replace:46107},)-|[TCP:load:npamastfok:3]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(,duplicate)-|[TCP:options-timestamp:1073385317]-drop-|",1,[-10]
-10.0,[TCP:options-nop::0]-tamper{TCP:options-wscale:replace:69}-|[TCP:options-uto:3]-tamper{TCP:options-uto:replace:215}-|,1,[-10]
-10.0,"[TCP:options-sackok::0]-duplicate(duplicate,)-|[TCP:options-uto:122]-tamper{TCP:urgptr:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(duplicate(fragment{tcp:-1:False},),)-|[TCP:options-nop:]-duplicate(fragment{tcp:53:False:26}(tamper{TCP:chksum:replace:45301},),)-|[TCP:urgptr:12650]-tamper{TCP:ack:replace:2889728752}-|",1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:dport:corrupt}-|[TCP:options-altchksum:43]-drop-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-altchksumopt:replace:}(duplicate,)-|[TCP:reserved:6]-duplicate-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:ack:replace:1458917387}-|[TCP:options-mss:38074]-drop-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:True:45}(duplicate,),)-|[TCP:options-nop:]-tamper{TCP:options-sack:replace:}(duplicate,)-|[TCP:flags:EN]-tamper{TCP:flags:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:seq:corrupt}(tamper{TCP:ack:replace:3580557426},)-|[TCP:urgptr:65208]-drop-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-altchksumopt:corrupt}(fragment{tcp:-1:True:5},)-|[TCP:flags:R:3]-tamper{TCP:options-sack:corrupt}-|",1,[-10]
-10.0,[TCP:options-sackok::0]-tamper{TCP:options-altchksum:replace:62}-|[TCP:sport:6596]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok::0]-tamper{TCP:chksum:replace:63220}(tamper{TCP:reserved:corrupt},)-|[TCP:window:90]-tamper{TCP:seq:corrupt}-|",1,[-10]
